loan_id,customer_id,loan_amount,term_months,interest_rate,purpose,loan_status,disbursed_date
2729,1010,27254,48,19.94,Business Expansion,Current,2024-06-10
2730,412,37446,60,15.61,Wedding,Paid Off,2023-04-20
2731,1045,41402,60,10.09,Home Renovation,Default,2024-01-16
2732,811,58618,48,14.09,Business Expansion,Default,2024-08-25
2733,1222,12570,12,14.17,Wedding,Paid Off,2024-01-31
2734,494,43974,48,16.26,Wedding,Current,2023-10-19
2735,1553,40852,60,13.83,Business Expansion,Current,2022-12-23
2736,1611,13767,36,14.15,Debt Consolidation,Default,2023-12-13
2737,621,17393,24,11.35,Debt Consolidation,Current,2025-10-09
2738,1818,23975,36,17.95,Medical,Current,2024-04-15
2739,341,121551,36,10.58,Education,Current,2023-06-03
2740,1222,33126,24,21.06,Vehicle,Current,2025-08-14
2741,1817,61346,36,18.92,Education,Paid Off,2025-10-25
2742,1795,41015,6,13.79,Education,Default,2025-07-04
2743,698,83083,48,13.77,Debt Consolidation,Current,2025-07-19
2744,607,29539,60,11.49,Education,Current,2025-03-20
2745,1283,35300,12,19.81,Home Renovation,Current,2024-03-22
2746,1223,14430,36,20.51,Business Expansion,Default,2024-10-23
2747,100,50350,6,15.99,Home Renovation,Default,2025-03-24
2748,841,22634,24,21.18,Education,Default,2025-09-23
2749,248,82798,60,12.33,Debt Consolidation,Current,2025-12-24
2750,1431,23023,24,15.61,Wedding,Current,2023-10-29
2751,1823,31227,24,16.36,Business Expansion,Current,2024-03-19
2752,585,44048,60,19.74,Business Expansion,Current,2023-03-25
2753,1036,24810,24,18.87,Debt Consolidation,Paid Off,2025-11-09
2754,1291,20462,6,12.32,Vehicle,Current,2025-08-11
2755,312,52763,12,19.93,Education,Default,2026-03-23
2756,11,62435,60,9.51,Debt Consolidation,Default,2024-10-30
2757,267,28879,6,15.69,Wedding,Default,2022-05-28
2758,1676,55607,24,12.52,Medical,Paid Off,2024-04-11
2759,155,39282,12,16.27,Debt Consolidation,Current,2022-07-17
2760,372,44289,12,9.79,Medical,Current,2022-03-05
2761,678,63849,6,12.09,Wedding,Paid Off,2026-05-09
2762,362,17336,6,10.34,Home Renovation,Current,2024-07-15
2763,1902,47600,36,21.31,Vehicle,Paid Off,2025-09-16
2764,966,61407,6,18.22,Medical,Paid Off,2023-09-07
2765,281,14839,36,14.19,Vehicle,Current,2023-09-15
2766,1410,44971,48,16.87,Wedding,Default,2024-09-06
2767,1966,65311,48,16.92,Vehicle,Default,2025-10-22
2768,751,34938,6,15.75,Home Renovation,Current,2023-12-21
2769,1654,52692,24,18.26,Debt Consolidation,Default,2024-02-25
2770,1691,27272,48,19.12,Wedding,Current,2024-05-15
2771,1427,40048,48,17.25,Wedding,Current,2023-12-20
2772,1386,25212,36,21.93,Home Renovation,Current,2024-02-18
2773,642,59361,36,18.99,Vehicle,Default,2022-06-27
2774,960,50542,24,16.3,Education,Current,2022-06-19
2775,798,17571,60,19.88,Home Renovation,Default,2025-07-16
2776,516,23910,36,14.25,Education,Current,2023-11-22
2777,1605,28641,48,21.8,Medical,Current,2022-03-12
2778,1549,20428,24,16.41,Debt Consolidation,Current,2025-12-12
2779,103,32297,36,12.21,Home Renovation,Current,2024-04-20
2780,1905,14862,6,18.05,Debt Consolidation,Paid Off,2025-04-30
2781,1616,44129,60,19.26,Vehicle,Current,2024-11-02
2782,193,40754,6,15.78,Medical,Paid Off,2024-08-06
2783,1700,61708,60,16.56,Wedding,Default,2025-01-02
2784,210,49058,60,10.11,Home Renovation,Current,2025-04-14
2785,988,30038,60,15.96,Vehicle,Current,2022-12-23
2786,644,35988,24,20.17,Medical,Paid Off,2022-03-23
2787,1708,99622,48,13.64,Wedding,Current,2022-08-13
2788,66,49694,12,21.61,Education,Paid Off,2022-06-07
2789,846,65037,36,15.58,Vehicle,Current,2022-01-12
2790,89,67301,60,19.59,Debt Consolidation,Current,2022-12-28
2791,1288,10000,36,10.05,Education,Current,2023-01-10
2792,1905,38612,24,20.32,Debt Consolidation,Current,2025-04-10
2793,1592,36954,36,12.36,Debt Consolidation,Default,2024-06-29
2794,594,27550,60,21.35,Home Renovation,Default,2022-08-26
2795,1353,26339,12,11.24,Business Expansion,Default,2026-02-25
2796,239,56418,48,9.8,Medical,Current,2024-10-13
2797,1710,36882,60,14.87,Business Expansion,Current,2025-12-21
2798,1198,30568,60,14.1,Home Renovation,Paid Off,2025-01-18
2799,1225,23232,36,15.42,Vehicle,Default,2023-07-26
2800,1941,97775,48,18.28,Home Renovation,Paid Off,2022-05-18
2801,220,64694,6,12.78,Medical,Paid Off,2025-09-23
2802,1376,18793,36,14.52,Education,Paid Off,2023-05-14
2803,633,21982,6,9.8,Business Expansion,Current,2022-06-26
2804,880,39832,12,17.81,Wedding,Current,2024-07-02
2805,838,34989,48,14.17,Vehicle,Current,2023-06-23
2806,381,41172,6,21.64,Education,Default,2025-09-06
2807,1619,25179,48,14.67,Home Renovation,Current,2025-02-20
2808,1140,19112,12,12.03,Education,Current,2023-09-08
2809,1433,47825,60,18.27,Medical,Default,2022-01-23
2810,887,106655,6,15.88,Home Renovation,Paid Off,2022-01-25
2811,1224,21138,48,17.82,Business Expansion,Default,2025-04-14
2812,587,41410,6,13.29,Medical,Paid Off,2022-10-08
2813,51,18788,12,20.26,Education,Current,2023-03-14
2814,1581,94951,60,15.43,Education,Default,2024-09-07
2815,1863,155312,6,11.66,Wedding,Paid Off,2025-02-06
2816,956,49273,60,16.27,Education,Default,2022-05-26
2817,405,12591,60,11.09,Education,Default,2024-11-10
2818,1686,19457,6,15.47,Business Expansion,Current,2022-05-29
2819,1932,56025,12,12.59,Vehicle,Current,2026-03-23
2820,189,57831,60,14.02,Debt Consolidation,Default,2023-04-07
2821,121,62678,24,14.58,Vehicle,Current,2026-03-21
2822,1693,61089,6,20.38,Vehicle,Current,2026-05-18
2823,1981,82554,6,11.91,Medical,Current,2026-01-27
2824,1456,41112,36,15.12,Wedding,Default,2023-04-06
2825,208,21428,12,15.49,Vehicle,Current,2024-11-09
2826,42,28207,60,20.4,Education,Current,2025-07-25
2827,864,22567,12,16.99,Vehicle,Default,2023-08-13
2828,172,23214,6,14.91,Vehicle,Default,2022-03-05
2829,855,15276,6,16.52,Debt Consolidation,Paid Off,2025-12-13
2830,970,23375,12,19.16,Medical,Default,2022-03-23
2831,607,29011,24,14.42,Wedding,Default,2024-08-09
2832,943,24906,24,13.29,Business Expansion,Current,2025-01-01
2833,486,21962,24,20.99,Business Expansion,Current,2024-08-20
2834,1829,33277,36,14.33,Business Expansion,Current,2025-11-10
2835,1164,99416,60,16.5,Business Expansion,Current,2025-10-29
2836,290,111150,48,17.76,Education,Paid Off,2025-03-21
2837,1321,80938,36,13.71,Vehicle,Current,2025-11-17
2838,1452,33911,24,16.16,Wedding,Paid Off,2025-06-16
2839,887,27651,6,12.64,Medical,Current,2023-07-04
2840,818,151677,24,16.93,Medical,Default,2023-04-12
2841,1062,26849,24,20.84,Education,Current,2025-03-05
2842,156,55487,24,21.65,Debt Consolidation,Paid Off,2023-01-28
2843,1780,65452,24,15.97,Medical,Default,2024-04-22
2844,1781,37817,24,16.97,Wedding,Current,2025-10-03
2845,85,29999,12,19.1,Education,Current,2026-05-31
2846,48,40461,60,13.19,Wedding,Paid Off,2025-11-08
2847,253,30282,24,18.41,Medical,Current,2025-02-06
2848,280,25107,12,19.48,Business Expansion,Current,2025-04-06
2849,25,54108,12,10.97,Medical,Current,2026-01-20
2850,13,14297,60,12.59,Debt Consolidation,Paid Off,2025-05-09
2851,105,27866,60,19.88,Wedding,Paid Off,2023-01-10
2852,1381,56816,36,14.19,Vehicle,Default,2024-03-13
2853,794,99653,60,12.88,Vehicle,Current,2025-03-09
2854,487,26227,48,13.77,Business Expansion,Paid Off,2023-06-06
2855,1944,28016,6,12.66,Debt Consolidation,Paid Off,2024-02-11
2856,1242,35926,48,21.8,Home Renovation,Default,2022-01-07
2857,1735,93438,12,19.65,Vehicle,Paid Off,2023-06-06
2858,1666,21180,36,21.18,Business Expansion,Paid Off,2025-02-01
2859,768,19360,24,15.89,Education,Default,2024-05-11
2860,33,50792,24,10.14,Wedding,Default,2024-05-25
2861,1595,47756,36,16.94,Vehicle,Paid Off,2024-09-02
2862,1779,28717,36,13.41,Education,Current,2022-10-14
2863,155,11580,6,14.02,Home Renovation,Default,2022-04-22
2864,1653,14102,6,12.97,Business Expansion,Current,2025-01-28
2865,755,39044,24,11.09,Wedding,Paid Off,2022-07-16
2866,1458,88303,60,14.79,Wedding,Current,2022-03-23
2867,374,27905,48,10.25,Medical,Current,2022-08-17
2868,667,37463,48,18.49,Vehicle,Default,2023-08-06
2869,1324,84640,12,12.38,Business Expansion,Current,2025-06-20
2870,588,22037,48,18.9,Medical,Paid Off,2025-02-05
2871,425,18294,12,11.4,Business Expansion,Current,2025-02-07
2872,1493,41766,24,19.03,Debt Consolidation,Paid Off,2022-12-18
2873,1688,47932,36,12.04,Home Renovation,Paid Off,2025-06-16
2874,754,29027,12,10.64,Business Expansion,Default,2026-02-25
2875,938,17873,24,19.62,Home Renovation,Current,2022-09-13
2876,187,31265,12,20.07,Education,Default,2023-03-29
2877,1620,61524,36,17.12,Education,Current,2022-12-22
2878,333,26350,24,10.84,Wedding,Current,2023-05-05
2879,954,75591,24,14.94,Debt Consolidation,Default,2025-05-13
2880,205,37095,36,15.08,Home Renovation,Current,2023-04-21
2881,739,54902,6,14.61,Vehicle,Current,2024-06-28
2882,70,39349,12,18.74,Debt Consolidation,Paid Off,2024-02-27
2883,1745,37023,48,18.88,Business Expansion,Default,2022-02-17
2884,1016,58877,24,12.06,Vehicle,Current,2025-10-10
2885,504,28233,36,19.37,Medical,Default,2024-12-09
2886,1472,10771,24,9.76,Business Expansion,Current,2024-11-05
2887,70,16441,36,19.98,Education,Current,2025-05-27
2888,1378,17427,24,11.31,Business Expansion,Paid Off,2022-06-08
2889,835,15973,60,18.04,Debt Consolidation,Current,2022-12-11
2890,1044,14473,36,12.09,Medical,Default,2023-10-06
2891,386,30195,36,12.93,Medical,Current,2026-01-04
2892,728,10000,12,14.24,Home Renovation,Paid Off,2024-08-19
2893,1474,12593,60,21.19,Wedding,Current,2023-05-15
2894,995,53286,60,10.31,Debt Consolidation,Paid Off,2025-12-31
2895,1839,11865,6,14.36,Medical,Current,2023-12-08
2896,1589,29466,36,9.76,Wedding,Paid Off,2024-06-12
2897,1629,17387,36,20.86,Vehicle,Default,2022-07-03
2898,1809,61879,24,13.85,Medical,Paid Off,2023-07-06
2899,704,88516,24,15.48,Education,Current,2022-12-12
2900,896,22699,48,17.56,Business Expansion,Paid Off,2025-05-11
2901,470,54647,12,20.07,Medical,Current,2024-02-21
2902,197,75990,6,19.01,Wedding,Current,2022-07-04
2903,1010,45108,12,10.65,Business Expansion,Current,2025-11-25
2904,1619,36301,6,12.63,Medical,Paid Off,2024-12-11
2905,539,31212,36,11.36,Debt Consolidation,Default,2022-10-18
2906,1315,31048,36,12.98,Education,Current,2023-01-16
2907,849,24663,36,13.39,Home Renovation,Paid Off,2024-12-02
2908,673,22792,12,20.4,Home Renovation,Current,2025-06-25
2909,1319,27280,48,17.68,Debt Consolidation,Current,2026-05-26
2910,915,26024,60,11.7,Vehicle,Current,2025-01-27
2911,1277,37079,36,20.69,Home Renovation,Current,2023-04-29
2912,313,22780,12,17.03,Home Renovation,Default,2022-06-07
2913,1122,44158,6,12.86,Education,Current,2026-05-23
2914,801,28887,48,11.05,Business Expansion,Paid Off,2024-08-05
2915,86,61289,24,18.54,Business Expansion,Current,2022-11-09
2916,1059,24145,12,12.57,Medical,Current,2022-01-18
2917,1508,27687,12,19.08,Debt Consolidation,Paid Off,2024-11-17
2918,115,18945,6,15.76,Vehicle,Current,2022-04-27
2919,1700,42052,12,11.59,Education,Current,2024-08-18
2920,715,40087,12,12.52,Debt Consolidation,Current,2025-06-01
2921,797,31103,24,16.67,Vehicle,Current,2023-07-26
2922,946,35725,12,15.19,Home Renovation,Default,2025-12-25
2923,1211,14186,60,12.6,Business Expansion,Current,2025-08-03
2924,1379,95971,6,10.34,Education,Current,2024-02-12
2925,225,31607,6,13.09,Debt Consolidation,Paid Off,2024-12-19
2926,119,48277,36,17.97,Business Expansion,Current,2024-03-19
2927,1191,56461,48,18.58,Vehicle,Paid Off,2024-12-11
2928,1556,34829,60,21.29,Debt Consolidation,Current,2023-12-26
2929,38,34279,48,16.72,Vehicle,Paid Off,2026-03-15
2930,455,18381,24,16.04,Education,Default,2024-04-14
2931,656,76896,48,20.22,Debt Consolidation,Current,2022-09-16
2932,213,63988,6,12.09,Medical,Current,2025-05-13
2933,1049,33542,24,10.94,Vehicle,Current,2024-04-24
2934,50,39347,36,13.24,Medical,Current,2022-02-18
2935,1000,18420,36,11.98,Education,Current,2022-02-02
2936,1377,23757,36,19.19,Education,Current,2026-03-17
2937,949,27991,36,20.31,Wedding,Current,2026-04-03
2938,1432,33384,12,17.61,Vehicle,Current,2023-09-11
2939,1109,12155,12,11.28,Vehicle,Current,2023-04-11
2940,1555,28029,24,15.58,Wedding,Paid Off,2024-08-13
2941,975,27251,36,14.14,Vehicle,Current,2023-02-24
2942,220,22557,12,14.7,Education,Paid Off,2022-04-16
2943,203,34976,12,20.71,Medical,Paid Off,2022-07-27
2944,132,75258,24,10.16,Vehicle,Current,2024-08-10
2945,1337,89362,60,20.4,Business Expansion,Default,2022-06-09
2946,760,50041,24,13.93,Business Expansion,Default,2024-11-15
2947,1739,18847,36,10.01,Home Renovation,Paid Off,2024-09-08
2948,890,35160,24,13.64,Business Expansion,Default,2023-09-28
2949,1903,37261,12,9.64,Education,Current,2022-07-27
2950,96,29698,60,18.39,Home Renovation,Current,2023-07-07
2951,770,23172,6,15.87,Business Expansion,Current,2025-07-15
2952,1666,29142,24,9.8,Medical,Default,2024-04-06
2953,942,31808,48,15.25,Medical,Default,2025-06-27
2954,721,32194,24,14.1,Business Expansion,Paid Off,2024-11-24
2955,1205,17048,6,20.54,Vehicle,Paid Off,2026-04-03
2956,1079,10825,36,19.05,Wedding,Current,2022-03-16
2957,1220,29083,48,18.61,Business Expansion,Current,2025-03-05
2958,1903,19643,6,21.98,Debt Consolidation,Current,2022-11-11
2959,1813,58478,36,13.63,Vehicle,Current,2026-01-02
2960,54,55062,60,18.53,Education,Default,2023-07-02
2961,475,11287,12,19.03,Home Renovation,Paid Off,2023-02-07
2962,662,81048,48,14.3,Education,Current,2024-03-18
2963,1521,29724,6,10.05,Education,Default,2022-01-25
2964,461,45771,12,14.73,Vehicle,Current,2023-02-01
2965,1612,31809,12,14.84,Medical,Current,2025-03-09
2966,592,13299,12,9.51,Education,Current,2022-05-16
2967,1624,33646,6,12.82,Debt Consolidation,Current,2024-09-15
2968,1893,10000,6,12.24,Wedding,Default,2022-12-06
2969,666,50204,36,10.93,Vehicle,Default,2025-10-02
2970,411,25305,24,17.21,Debt Consolidation,Current,2024-02-02
2971,884,44590,36,21.45,Business Expansion,Default,2023-06-13
2972,1628,69787,48,16.35,Medical,Default,2026-02-28
2973,824,10000,60,17.81,Education,Paid Off,2024-12-14
2974,1900,28455,60,18.02,Business Expansion,Current,2026-01-07
2975,516,51786,48,18.03,Debt Consolidation,Default,2025-05-01
2976,479,65789,12,12.33,Vehicle,Current,2022-02-15
2977,777,29625,36,12.9,Medical,Default,2024-11-08
2978,1908,49910,36,21.66,Home Renovation,Default,2024-04-08
2979,642,33506,48,13.25,Home Renovation,Current,2023-06-12
2980,888,24220,12,16.44,Education,Default,2026-05-24
2981,174,32466,12,15.3,Home Renovation,Current,2022-11-10
2982,935,22164,60,16.28,Vehicle,Default,2024-01-14
2983,1474,33940,60,14.5,Medical,Default,2025-03-06
2984,1977,25143,24,10.51,Business Expansion,Current,2022-11-29
2985,827,57284,36,21.36,Home Renovation,Paid Off,2025-09-19
2986,1798,38716,24,21.08,Vehicle,Default,2022-04-27
2987,1119,34329,36,19.69,Vehicle,Default,2022-11-12
2988,537,42647,36,21.73,Medical,Current,2023-11-15
2989,421,27181,6,13.35,Vehicle,Default,2024-09-23
2990,922,43455,36,16.86,Vehicle,Current,2024-04-10
2991,598,114303,12,13.08,Debt Consolidation,Paid Off,2025-06-04
2992,1946,25020,12,13.7,Medical,Current,2025-05-09
2993,856,28916,48,14.21,Home Renovation,Default,2022-06-19
2994,512,53528,6,10.53,Home Renovation,Default,2026-02-19
2995,515,29046,12,16.25,Home Renovation,Paid Off,2024-10-05
2996,842,55990,60,17.6,Home Renovation,Paid Off,2022-04-16
2997,1099,10000,36,11.72,Medical,Paid Off,2022-10-01
2998,721,24520,24,17.98,Medical,Current,2025-12-04
2999,633,43631,60,16.65,Education,Current,2022-03-24
3000,1537,63479,24,13.63,Business Expansion,Default,2022-03-21
